S.No,Contract No.,Reg. No.,Asset Id.,State,Location,Category,Brand,Model,Year,Start Price,Bidders Count,Sale Price,Yard Entry Date,Posted Date,Auction Start Date,Auction Start Time,Auction End Date,Auction End Time,Status
1838,TNCMCOTW05249,TN66AC0357,AP/201224/0232,TAMIL NADU,COIMBATORE,TWO WHEELER,TVS MOTORS,JUPITER CLASSIC,2019,45000,1,45500,13-10-2020,24-12-2020 20:04:29,25-12-2020,08:00:00,09-01-2021,16:27:00,POSTED FOR SALE
1839,TNCMCOTW05322,TN41AV5284,AP/201224/0231,TAMIL NADU,POLLACHI,TWO WHEELER,HMSI,HONDA ACTIVA 5G,2019,40000,1,40500,21-11-2020,24-12-2020 20:01:43,25-12-2020,08:00:00,10-01-2021,17:18:00,POSTED FOR SALE
1840,TNCMCOTW05343,TN99R2538,AP/201224/0230,TAMIL NADU,COIMBATORE,TWO WHEELER,HMSI,ACTIVA 125 DRUM,2019,41000,1,41500,19-11-2020,24-12-2020 20:00:30,25-12-2020,08:00:00,10-01-2021,16:22:00,POSTED FOR SALE
1841,TNCMCOTW05355,TN99R2671,AP/201224/0229,TAMIL NADU,COIMBATORE,TWO WHEELER,HMSI,HONDA DIO,2019,45000,1,45500,28-10-2020,24-12-2020 19:58:45,25-12-2020,09:00:00,10-01-2021,16:22:00,POSTED FOR SALE
1842,TNCMCOTW05482,TN99R7501,AP/201224/0228,TAMIL NADU,COIMBATORE,TWO WHEELER,TVS MOTORS,TVS Scooty Zest 110,2019,35000,2,36000,20-10-2020,24-12-2020 19:50:41,25-12-2020,08:00:00,09-01-2021,16:20:00,POSTED FOR SALE
1843,TNCMCOTW05575,TN38CV0043,AP/201224/0227,TAMIL NADU,COIMBATORE,TWO WHEELER,TVS MOTORS,TVS JUPITER GRANDE DRUM,2019,44000,1,44500,16-11-2020,24-12-2020 19:48:33,25-12-2020,08:00:00,09-01-2021,16:12:00,POSTED FOR SALE
1844,TNCMCOTW05586,TN66AD5726,AP/201224/0226,TAMIL NADU,COIMBATORE,TWO WHEELER,TVS MOTORS,TVS SCOOTY PEP PLUS,2019,32000,2,33000,30-10-2020,24-12-2020 19:46:10,25-12-2020,08:00:00,09-01-2021,16:17:00,POSTED FOR SALE
1845,TNCMCOTW05612,TN37DH1138,AP/201224/0225,TAMIL NADU,COIMBATORE,TWO WHEELER,HMSI,HONDA ACTIVA,2019,47000,2,48000,11-11-2020,24-12-2020 19:44:11,25-12-2020,08:00:00,10-01-2021,17:10:00,POSTED FOR SALE
1846,TNCMCOTW05665,TN37DH7470,AP/201224/0224,TAMIL NADU,COIMBATORE,TWO WHEELER,HMSI,HONDA SHINE,2020,75000,0,0,28-11-2020,24-12-2020 19:39:39,25-12-2020,08:00:00,17-01-2021,16:09:00,POSTED FOR SALE
1847,TNCMPLTW00918,TN41AW2589,AP/201224/0223,TAMIL NADU,POLLACHI,TWO WHEELER,TVS MOTORS,TVS XL SUPER HD,2019,38000,0,0,26-11-2020,24-12-2020 19:37:21,25-12-2020,08:00:00,17-01-2021,16:18:00,POSTED FOR SALE
1848,TNCMTPTW00303,TN39CK9246,AP/201224/0222,TAMIL NADU,AVANASHI,TWO WHEELER,HMSI,HONDA ACTIVA 5G,2019,44000,1,44500,28-10-2020,24-12-2020 19:35:41,25-12-2020,08:00:00,10-01-2021,17:14:00,POSTED FOR SALE
1849,TNCMTPTW00306,TN39CL0289,AP/201224/0221,TAMIL NADU,TIRUPUR,TWO WHEELER,HMSI,HONDA ACTIVA 5G,2019,45000,2,46000,07-11-2020,24-12-2020 19:34:40,25-12-2020,08:00:00,10-01-2021,17:20:00,BID CONFIRMED
1850,TNCMTPTW00351,TN39CL4330,AP/201224/0220,TAMIL NADU,TIRUPUR,TWO WHEELER,HMSI,HONDA ACTIVA 5G,2019,45000,1,45500,24-10-2020,24-12-2020 19:33:33,25-12-2020,08:00:00,10-01-2021,17:10:00,POSTED FOR SALE
1851,TNCMTPTW00360,TN39CL4916,AP/201224/0219,TAMIL NADU,TIRUPUR,TWO WHEELER,HMSI,HONDA ACTIVA 125,2019,46000,1,46500,19-10-2020,24-12-2020 19:31:25,25-12-2020,08:00:00,10-01-2021,17:13:00,POSTED FOR SALE
1852,TNMDDITW02241,TN57BV3786,AP/201118/0073,TAMIL NADU,DINDIGUL,TWO WHEELER,HMSI,HONDA HORNET 160,2019,60000,0,0,29-09-2020,18-11-2020 00:00:00,18-11-2020,08:00:00,17-01-2021,17:05:00,POSTED FOR SALE
1853,TNMDDITW02271,TN57BU5731,AP/201118/0072,TAMIL NADU,DINDIGUL,TWO WHEELER,TVS MOTORS,TVS Scooty Zest 110,2019,33000,1,31000,27-09-2020,18-11-2020 00:00:00,18-11-2020,08:00:00,06-01-2021,16:55:00,POSTED FOR SALE
1854,TNMDDITW02568,TN57BU9732,AP/201118/0071,TAMIL NADU,DINDIGUL,TWO WHEELER,HERO MOTOR CORP,Super Splander,2019,45000,2,46500,21-09-2020,18-11-2020 00:00:00,18-11-2020,08:00:00,23-11-2020,16:50:00,SOLD OUT
1855,TNMDDITW02572,TN57BK2313,AP/201118/0070,TAMIL NADU,DINDIGUL,TWO WHEELER,HERO MOTOR CORP,GLAMOUR,2019,50000,0,0,15-09-2020,18-11-2020 00:00:00,18-11-2020,08:00:00,17-01-2021,16:40:00,POSTED FOR SALE
1856,TNMDTHTW01304,TN60AX9214,AP/201118/0069,TAMIL NADU,UTHAMAPALAYAM,TWO WHEELER,BAJAJ AUTO LTD,PULSAR 150cc DTSi,2018,40000,1,41000,25-09-2020,18-11-2020 00:00:00,18-11-2020,08:00:00,23-11-2020,16:30:00,SOLD OUT
1857,TNMDTHTW01499,TN60AD8481,AP/201118/0068,TAMIL NADU,AUNDIPATTI,TWO WHEELER,HMSI,HONDA UNICORN,2018,45000,2,60500,28-09-2020,18-11-2020 00:00:00,18-11-2020,08:00:00,23-11-2020,16:25:00,SOLD OUT
1858,TNMDTHTW01719,TN60AE9723,AP/201118/0067,TAMIL NADU,UTHAMAPALAYAM,TWO WHEELER,YAMAHA,RAY,2019,42000,1,43000,18-09-2020,18-11-2020 00:00:00,18-11-2020,08:00:00,23-11-2020,16:20:00,SOLD OUT
1859,TNMDTHTW01749,TN60AV7093,AP/201118/0066,TAMIL NADU,BODINAYAKANUR,TWO WHEELER,HMSI,HONDA GRAZIA,2020,50000,1,50500,18-09-2020,18-11-2020 00:00:00,18-11-2020,08:00:00,23-11-2020,16:15:00,SOLD OUT
1860,TNMDTHTW01781,TN60AV7929,AP/201118/0065,TAMIL NADU,BODINAYAKANUR,TWO WHEELER,HERO MOTOR CORP,HERO DUET,2019,44000,1,44500,23-09-2020,18-11-2020 00:00:00,18-11-2020,08:00:00,26-12-2020,16:10:00,BID CONFIRMED
1861,TNMDTHTW01836,TN60AF5100,AP/201118/0064,TAMIL NADU,PERIYAKULAM,TWO WHEELER,HERO MOTOR CORP,CBZ XTREME (SS),2020,67000,1,67500,28-09-2020,18-11-2020 00:00:00,18-11-2020,08:00:00,26-12-2020,16:05:00,BID CONFIRMED
1862,TNMDTHTW01843,TN60AV9198,AP/201118/0063,TAMIL NADU,BODINAYAKANUR,TWO WHEELER,HMSI,HONDA ACTIVA,2020,50000,1,50500,01-09-2020,18-11-2020 00:00:00,18-11-2020,08:00:00,23-11-2020,16:00:00,SOLD OUT
1863,TNTRKBTW00896,TN68X8168,AP/201118/0060,TAMIL NADU,KUMBAKONAM,TWO WHEELER,SUZUKI,BURGMAN STREET 125,2018,42000,1,42500,18-10-2020,18-11-2020 00:00:00,18-11-2020,08:00:00,26-12-2020,17:13:00,SOLD OUT
1864,TNTRKBTW01194,TN68Z0439,AP/201118/0059,TAMIL NADU,KUMBAKONAM,TWO WHEELER,SUZUKI,ACCESS 125,2018,38000,1,38000,18-10-2020,18-11-2020 00:00:00,18-11-2020,08:00:00,26-12-2020,16:53:00,SOLD OUT
1865,TNTRKBTW01681,TN68AA4510,AP/201118/0058,TAMIL NADU,KUMBAKONAM,TWO WHEELER,SUZUKI,BURGMAN STREET,2019,48000,0,0,15-10-2020,18-11-2020 00:00:00,18-11-2020,08:00:00,17-01-2021,16:51:00,POSTED FOR SALE
1866,TNTRKBTW01703,TN68AC0304,AP/201118/0057,TAMIL NADU,KUMBAKONAM,TWO WHEELER,HERO MOTOR CORP,HERO HF DELUXE,2019,40000,0,0,06-10-2020,18-11-2020 00:00:00,18-11-2020,08:00:00,17-01-2021,16:47:00,POSTED FOR SALE
1867,TNTRKBTW01910,TN68AB1264,AP/201118/0056,TAMIL NADU,KUMBAKONAM,TWO WHEELER,YAMAHA,RAY,2019,43000,1,39000,15-10-2020,18-11-2020 00:00:00,18-11-2020,08:00:00,06-01-2021,16:42:00,POSTED FOR SALE
1868,TNTRKBTW02034,TN68AB1987,AP/201118/0055,TAMIL NADU,KUMBAKONAM,TWO WHEELER,YAMAHA,RAY,2019,42000,0,0,18-10-2020,18-11-2020 00:00:00,18-11-2020,08:00:00,17-01-2021,16:34:00,POSTED FOR SALE
1869,TNTRKBTW02049,TN68AB2759,AP/201118/0054,TAMIL NADU,KUMBAKONAM,TWO WHEELER,HMSI,HONDA ACTIVA 5G,2019,48000,0,0,18-10-2020,18-11-2020 00:00:00,18-11-2020,08:00:00,17-01-2021,16:34:00,POSTED FOR SALE
1870,TNTRKBTW02211,TN68AC1609,AP/201118/0053,TAMIL NADU,VALANGAMAN,TWO WHEELER,HMSI,HONDA DIO,2019,36000,2,37000,18-10-2020,18-11-2020 00:00:00,18-11-2020,08:00:00,10-01-2021,16:38:00,BID CONFIRMED
1871,TNTRMYTW01267,TN82J0667,AP/201118/0052,TAMIL NADU,TARANGAMBADI,TWO WHEELER,SUZUKI,ACCESS 125,2019,45000,1,45500,20-09-2020,18-11-2020 00:00:00,18-11-2020,08:00:00,26-12-2020,16:27:00,BID CONFIRMED
1872,TNTRTJTW01533,TN49CA6058,AP/201118/0051,TAMIL NADU,THANJAVUR,TWO WHEELER,HMSI,HONDA DIO,2020,43000,1,44100,20-09-2020,18-11-2020 00:00:00,18-11-2020,08:00:00,10-01-2021,16:22:00,BID CONFIRMED
1873,TNTRTJTW01370,TN49BT4575,AP/201118/0050,TAMIL NADU,THANJAVUR,TWO WHEELER,SUZUKI,ACCESS 125,2019,45000,1,42500,30-09-2020,18-11-2020 00:00:00,18-11-2020,08:00:00,26-12-2020,16:20:00,SOLD OUT
1874,TNTRTRTW01811,TN45BR3261,AP/201118/0049,TAMIL NADU,TIRUCHIRAPPALLI,TWO WHEELER,YAMAHA,RAY,2019,43000,1,40500,06-10-2020,18-11-2020 00:00:00,18-11-2020,08:00:00,26-12-2020,16:15:00,SOLD OUT
1875,TNTRTRTW01992,TN81V9185,AP/201118/0048,TAMIL NADU,TIRUCHIRAPPALLI,TWO WHEELER,HMSI,HONDA ACTIVA 5G,2019,45000,1,45500,30-09-2020,18-11-2020 00:00:00,18-11-2020,08:00:00,12-12-2020,16:05:00,SOLD OUT
1876,TNTRKBTW01746,TN68AA5923,AP/201118/0005,TAMIL NADU,PAPANASAM,TWO WHEELER,HMSI,HONDA DIO,2019,48000,0,0,20-09-2020,18-11-2020 00:00:00,18-11-2020,08:00:00,17-01-2021,17:37:00,POSTED FOR SALE
1877,TNTRKBTW01756,TN61R8401,AP/201118/0004,TAMIL NADU,JAYAMKONDACHOLAPURAM,TWO WHEELER,SUZUKI,Gixxer 155 cc,2019,48000,2,49000,20-09-2020,18-11-2020 00:00:00,18-11-2020,08:00:00,26-12-2020,17:21:00,SOLD OUT
1878,TNTRKBTW01814,TN68AA8879,AP/201118/0003,TAMIL NADU,KUMBAKONAM,TWO WHEELER,HERO MOTOR CORP,Maestro Edge,2019,36000,1,37000,20-09-2020,18-11-2020 00:00:00,18-11-2020,08:00:00,26-12-2020,17:20:00,BID CONFIRMED
1879,TNTRKBTW02083,TN68AD0344,AP/201118/0002,TAMIL NADU,KUMBAKONAM,TWO WHEELER,HERO MOTOR CORP,HERO DESTINI 125 VX,2019,45000,0,0,20-09-2020,18-11-2020 00:00:00,18-11-2020,08:00:00,17-01-2021,17:10:00,POSTED FOR SALE
1880,TNTRKBTW02243,TN68AB6026,AP/201118/0001,TAMIL NADU,KUMBAKONAM,TWO WHEELER,TVS MOTORS,TVS XL 100 HEAVY DUTY,2019,33000,0,0,15-09-2020,18-11-2020 00:00:00,18-11-2020,08:00:00,17-01-2021,17:05:00,POSTED FOR SALE
1881,TNCMCOTW05426,TN66AC9597,AP/201117/0060,TAMIL NADU,COIMBATORE,TWO WHEELER,HMSI,HONDA ACTIVA,2019,45000,4,48500,17-09-2020,17-11-2020 00:00:00,18-11-2020,08:00:00,26-12-2020,17:55:00,BID CONFIRMED
1882,TNCMTPTW00217,TN42AB3125,AP/201117/0058,TAMIL NADU,TIRUPUR,TWO WHEELER,HMSI,HONDA ACTIVA 5G,2018,45000,1,46000,19-09-2020,17-11-2020 00:00:00,18-11-2020,08:00:00,21-11-2020,18:00:00,SOLD OUT
1883,TNCMCOTW05075,TN39CF7310,AP/201117/0043,TAMIL NADU,TIRUPUR,TWO WHEELER,HMSI,HONDA DIO,2018,40000,1,40500,29-09-2020,17-11-2020 00:00:00,18-11-2020,08:00:00,10-01-2021,17:55:00,POSTED FOR SALE
1884,TNCMCOTW05181,TN66AB2973,AP/201117/0041,TAMIL NADU,COIMBATORE,TWO WHEELER,TVS MOTORS,TVS XL SUPER,2019,25000,2,27500,22-09-2020,17-11-2020 00:00:00,18-11-2020,08:00:00,21-11-2020,17:40:00,SOLD OUT
1885,TNCMCOTW05252,TN99R0738,AP/201117/0040,TAMIL NADU,COIMBATORE,TWO WHEELER,SUZUKI,BURGMAN STREET,2019,48000,1,49000,26-09-2020,17-11-2020 00:00:00,18-11-2020,08:00:00,21-11-2020,17:30:00,SOLD OUT
1886,TNCMCOTW05282,TN99Q8827,AP/201117/0039,TAMIL NADU,COIMBATORE,TWO WHEELER,HMSI,HONDA ACTIVA 5G,2019,45000,1,46000,25-09-2020,17-11-2020 00:00:00,18-11-2020,08:00:00,21-11-2020,17:30:00,SOLD OUT
1887,TNCMCOTW05383,TN99R3390,AP/201117/0038,TAMIL NADU,COIMBATORE,TWO WHEELER,HMSI,HONDA ACTIVA 5G,2019,45000,2,47500,25-09-2020,17-11-2020 00:00:00,18-11-2020,08:00:00,21-11-2020,17:25:00,SOLD OUT
1888,TNCMCOTW05479,TN38CU5150,AP/201117/0037,TAMIL NADU,COIMBATORE,TWO WHEELER,TVS MOTORS,TVS STAR SPORTS,2019,30000,1,31500,24-09-2020,17-11-2020 00:00:00,18-11-2020,08:00:00,21-11-2020,17:20:00,SOLD OUT
1889,TNCMOTTW00743,TN43J5864,AP/201117/0036,TAMIL NADU,UDAGAMANDALAM,TWO WHEELER,HMSI,HONDA DIO,2018,36000,2,38000,07-10-2020,17-11-2020 00:00:00,18-11-2020,08:00:00,21-11-2020,17:15:00,SOLD OUT
1890,TNCMOTTW00947,TN43K6663,AP/201117/0035,TAMIL NADU,UDAGAMANDALAM,TWO WHEELER,PIAGGIO PVT LTD,APRILIA SR,2019,39000,1,39500,03-10-2020,17-11-2020 00:00:00,18-11-2020,08:00:00,09-01-2021,17:05:00,POSTED FOR SALE
1891,TNCMTPTW00319,TN39CL1446,AP/201117/0034,TAMIL NADU,PERUNDURAI,TWO WHEELER,HMSI,HONDA DIO,2019,44000,1,41000,19-09-2020,17-11-2020 00:00:00,18-11-2020,08:00:00,06-01-2021,16:55:00,POSTED FOR SALE
1892,TNCMTPTW00342,TN39CL6760,AP/201117/0033,TAMIL NADU,TIRUPUR,TWO WHEELER,HMSI,HONDA ACTIVA 5G,2019,45000,1,46000,24-09-2020,17-11-2020 00:00:00,18-11-2020,08:00:00,21-11-2020,16:50:00,SOLD OUT
1893,TNCMTPTW00347,TN42AD4723,AP/201117/0032,TAMIL NADU,TIRUPUR,TWO WHEELER,HMSI,HONDA ACTIVA 125,2019,45000,2,45500,01-10-2020,17-11-2020 00:00:00,18-11-2020,08:00:00,26-12-2020,16:40:00,BID CONFIRMED
1894,TNCMTPTW00371,TN39CL5695,AP/201117/0031,TAMIL NADU,TIRUPUR,TWO WHEELER,HMSI,HONDA ACTIVA 5G,2019,42000,3,42500,22-09-2020,17-11-2020 00:00:00,18-11-2020,08:00:00,26-12-2020,16:30:00,BID CONFIRMED
1895,TNCMTPTW00398,TN42AE0225,AP/201117/0030,TAMIL NADU,TIRUPUR,TWO WHEELER,HMSI,HONDA DIO,2019,42000,2,44000,03-10-2020,17-11-2020 00:00:00,18-11-2020,08:00:00,21-11-2020,16:20:00,SOLD OUT
1896,TNCMTPTW00422,TN42AE2156,AP/201117/0029,TAMIL NADU,TIRUPUR,TWO WHEELER,HMSI,HONDA DIO,2019,45000,1,45500,05-10-2020,17-11-2020 00:00:00,18-11-2020,08:00:00,26-12-2020,16:15:00,BID CONFIRMED
1897,TNCMTPTW00423,TN42AD6840,AP/201117/0028,TAMIL NADU,PALLADAM,TWO WHEELER,HMSI,HONDA NAVI,2019,29000,0,0,19-09-2020,17-11-2020 00:00:00,18-11-2020,08:00:00,17-01-2021,16:10:00,POSTED FOR SALE
1898,TNCMTPTW00456,TN39CP0774,AP/201117/0027,TAMIL NADU,TIRUPUR,TWO WHEELER,TVS MOTORS,TVS XL SUPER HD,2020,45000,1,31000,25-09-2020,17-11-2020 00:00:00,18-11-2020,08:00:00,06-01-2021,16:00:00,POSTED FOR SALE
1899,TNSLHOTW00121,TN70P1756,AP/201224/0218,TAMIL NADU,DENKANIKOTTA,TWO WHEELER,HMSI,HONDA SHINE,2015,20000,0,0,17-11-2020,24-12-2020 19:29:50,25-12-2020,08:00:00,17-01-2021,16:17:00,POSTED FOR SALE
1900,TNSLHOTW01551,TN70X1629,AP/201224/0217,TAMIL NADU,HOSUR,TWO WHEELER,HMSI,HONDA DIO,2017,26000,0,0,17-11-2020,24-12-2020 19:26:42,25-12-2020,08:00:00,17-01-2021,16:14:00,POSTED FOR SALE
1901,TNTVTITW02578,TN72BP6838,AP/201224/0216,TAMIL NADU,PALAYANKOTTAI,TWO WHEELER,HMSI,Dream CD 110 Drum,2019,30000,1,30500,13-10-2020,24-12-2020 19:22:27,25-12-2020,08:00:00,17-01-2021,16:20:00,POSTED FOR SALE
1902,TNMDCBTW00313,TN60AX8082,AP/201226/0064,TAMIL NADU,AUNDIPATTI,TWO WHEELER,BAJAJ AUTO LTD,PULSAR 150cc DTSi,2018,10000,1,10500,01-12-2020,26-12-2020 16:06:52,26-12-2020,08:00:00,06-01-2021,17:38:00,POSTED FOR SALE
1903,TNSLDKTW01163,TN70AB5458,AP/201117/0014,TAMIL NADU,DENKANIKOTTA,TWO WHEELER,HMSI,HONDA ACTIVA 5G,2018,42000,0,0,25-09-2020,17-11-2020 00:00:00,18-11-2020,08:00:00,17-01-2021,17:20:00,POSTED FOR SALE
1904,TNSLDKTW01282,TN70AD5712,AP/201117/0013,TAMIL NADU,DENKANIKOTTA,TWO WHEELER,HMSI,HONDA DIO,2020,45000,2,46000,02-09-2020,17-11-2020 00:00:00,18-11-2020,08:00:00,10-01-2021,17:15:00,BID CONFIRMED
1905,TNSLHOTW01998,TN70Y3623,AP/201117/0012,TAMIL NADU,HOSUR,TWO WHEELER,HMSI,HONDA DIO,2018,30000,0,0,01-09-2020,17-11-2020 00:00:00,18-11-2020,08:00:00,17-01-2021,17:10:00,POSTED FOR SALE
1906,TNSLHOTW02492,TN70Z6232,AP/201117/0011,TAMIL NADU,HOSUR,TWO WHEELER,HMSI,HONDA UNICORN,2018,37000,1,38000,02-09-2020,17-11-2020 00:00:00,18-11-2020,08:00:00,10-01-2021,17:05:00,POSTED FOR SALE
1907,TNSLHOTW02726,TN70AE4489,AP/201117/0010,TAMIL NADU,HOSUR,TWO WHEELER,HMSI,HONDA DIO,2018,40000,0,0,24-09-2020,17-11-2020 00:00:00,18-11-2020,08:00:00,17-01-2021,16:50:00,POSTED FOR SALE
1908,TNSLHOTW02965,TN70AB4341,AP/201117/0009,TAMIL NADU,HOSUR,TWO WHEELER,HMSI,HONDA ACTIVA 5G,2019,45000,0,0,21-09-2020,17-11-2020 00:00:00,18-11-2020,08:00:00,17-01-2021,16:46:00,POSTED FOR SALE
1909,TNSLHOTW03149,TN70AC1455,AP/201117/0008,TAMIL NADU,HOSUR,TWO WHEELER,TVS MOTORS,TVS Jupiter ZX,2019,34000,0,0,01-09-2020,17-11-2020 00:00:00,18-11-2020,08:00:00,17-01-2021,16:30:00,POSTED FOR SALE
1910,TNSLKGTW01907,TN24AQ1803,AP/201117/0007,TAMIL NADU,BARUGUR,TWO WHEELER,HMSI,LIVO (CBF110G),2018,31000,0,0,24-09-2020,17-11-2020 00:00:00,18-11-2020,08:00:00,17-01-2021,16:25:00,POSTED FOR SALE
1911,TNSLKGTW02152,TN24AT8131,AP/201117/0006,TAMIL NADU,KRISHNAGIRI,TWO WHEELER,HMSI,HONDA ACTIVA I,2019,32000,1,33000,20-09-2020,17-11-2020 00:00:00,18-11-2020,08:00:00,10-01-2021,16:20:00,POSTED FOR SALE
1912,TNSLKGTW02245,TN24AT7605,AP/201117/0005,TAMIL NADU,MATHUR,TWO WHEELER,SUZUKI,ACCESS 125,2019,35000,1,32500,30-09-2020,17-11-2020 00:00:00,18-11-2020,08:00:00,06-01-2021,16:15:00,POSTED FOR SALE
1913,TNSLKGTW02334,TN24AT7926,AP/201117/0004,TAMIL NADU,KRISHNAGIRI,TWO WHEELER,HMSI,LIVO (CBF110G),2019,40000,0,0,03-10-2020,17-11-2020 00:00:00,18-11-2020,08:00:00,17-01-2021,16:10:00,POSTED FOR SALE
1914,TNSLKGTW02371,TN24AU7396,AP/201117/0003,TAMIL NADU,MATHUR,TWO WHEELER,HMSI,HONDA DIO,2019,34000,1,42000,30-09-2020,17-11-2020 00:00:00,18-11-2020,08:00:00,10-01-2021,16:05:00,BID CONFIRMED
1915,TNSLDHTW01138,TN29BU1472,AP/201116/0051,TAMIL NADU,DHARMAPURI,TWO WHEELER,HMSI,HONDA ACTIVA 4G,2018,39000,1,28500,25-09-2020,16-11-2020 00:00:00,17-11-2020,08:00:00,26-12-2020,17:00:00,BID CONFIRMED
1916,TNSLKGTW02177,TN24AR6918,AP/201116/0050,TAMIL NADU,KRISHNAGIRI,TWO WHEELER,HMSI,HONDA ACTIVA,2019,43000,0,0,21-09-2020,16-11-2020 00:00:00,17-11-2020,08:00:00,17-01-2021,16:55:00,POSTED FOR SALE
1917,TNSLKGTW02332,TN24AS8029,AP/201116/0049,TAMIL NADU,KRISHNAGIRI,TWO WHEELER,HMSI,HONDA DREAM,2019,30000,2,36750,20-09-2020,16-11-2020 00:00:00,17-11-2020,08:00:00,10-01-2021,16:50:00,POSTED FOR SALE
1918,TNSLPQTW00272,TN29BR6909,AP/201116/0048,TAMIL NADU,PALACODE,TWO WHEELER,HMSI,HONDA DIO,2019,45000,1,36500,19-09-2020,16-11-2020 00:00:00,17-11-2020,08:00:00,06-01-2021,16:45:00,POSTED FOR SALE
1919,TNSLPQTW00393,TN29BR8917,AP/201116/0047,TAMIL NADU,PALACODE,TWO WHEELER,HERO MOTOR CORP,SPLENDOR PLUS,2019,43000,1,37000,01-10-2020,16-11-2020 00:00:00,17-11-2020,08:00:00,06-01-2021,16:40:00,POSTED FOR SALE
1920,TNSLPQTW00413,TN29BR9344,AP/201116/0046,TAMIL NADU,PALACODE,TWO WHEELER,HERO MOTOR CORP,Super Splander,2019,36000,0,0,01-10-2020,16-11-2020 00:00:00,17-11-2020,08:00:00,17-01-2021,16:30:00,POSTED FOR SALE
1921,TNSLPQTW00436,TN29CY0076,AP/201116/0045,TAMIL NADU,DHARMAPURI,TWO WHEELER,HERO MOTOR CORP,HERO DESTINI 125 VX,2019,36000,0,0,23-09-2020,16-11-2020 00:00:00,17-11-2020,08:00:00,17-01-2021,16:25:00,POSTED FOR SALE
1922,TNSLTGTW01016,TN34AD8044,AP/201116/0044,TAMIL NADU,TIRUCHENGODU,TWO WHEELER,HMSI,HONDA DIO,2019,35000,1,35000,20-09-2020,16-11-2020 00:00:00,17-11-2020,08:00:00,10-01-2021,16:19:00,POSTED FOR SALE
1923,TNSLTGTW01060,TN34AD4464,AP/201116/0043,TAMIL NADU,TIRUCHENGODU,TWO WHEELER,HMSI,HONDA ACTIVA 5G,2019,44000,2,47500,20-09-2020,16-11-2020 00:00:00,17-11-2020,08:00:00,06-01-2021,16:10:00,POSTED FOR SALE
1924,TNSLTGTW01099,TN52Q4758,AP/201116/0042,TAMIL NADU,SANKARI,TWO WHEELER,SUZUKI,ACCESS 125,2019,38000,1,40000,20-09-2020,16-11-2020 00:00:00,17-11-2020,08:00:00,17-01-2021,16:05:09,POSTED FOR SALE
1925,TNMDCBTW00315,TN60AX7520,AP/201226/0063,TAMIL NADU,CUMBUM,TWO WHEELER,BAJAJ AUTO LTD,DISCOVER 135cc  ,2018,25000,2,26000,01-12-2020,26-12-2020 16:06:13,26-12-2020,08:00:00,09-01-2021,16:29:00,POSTED FOR SALE
1926,TNTRKBTW02043,TN68AB2532,AP/201116/0038,TAMIL NADU,VALANGAMAN,TWO WHEELER,HMSI,HONDA DIO,2019,35000,1,39500,24-08-2020,16-11-2020 00:00:00,16-11-2020,08:00:00,21-11-2020,17:50:00,SOLD OUT
1927,TNTRKBTW02547,TN82J0159,AP/201116/0037,TAMIL NADU,KUTTALAM,TWO WHEELER,TVS MOTORS,APACHE 160 RTR,2019,43000,1,43500,24-08-2020,16-11-2020 00:00:00,16-11-2020,08:00:00,17-01-2021,17:20:00,POSTED FOR SALE
1928,TNMDDITW02071,TN57BH6862,AP/201226/0062,TAMIL NADU,DINDIGUL,TWO WHEELER,HERO MOTOR CORP,SPLENDOR PLUS,2018,6000,2,8500,02-12-2020,26-12-2020 16:05:14,26-12-2020,08:00:00,09-01-2021,17:40:00,POSTED FOR SALE
1929,TNMDDITW02116,TN57BU2278,AP/201226/0061,TAMIL NADU,DINDIGUL,TWO WHEELER,HERO MOTOR CORP,HERO HF DELUXE,2018,40000,0,0,27-10-2020,26-12-2020 16:04:20,26-12-2020,08:00:00,17-01-2021,16:43:00,POSTED FOR SALE
1930,TNMDDITW02163,TN57BJ0391,AP/201226/0060,TAMIL NADU,DINDIGUL,TWO WHEELER,YAMAHA,YAHAMA SCOOTER - FASINO,2018,48000,0,0,16-10-2020,26-12-2020 16:02:58,26-12-2020,08:00:00,17-01-2021,16:22:00,POSTED FOR SALE
1931,TNCHCHTW08698,TN01BJ2182,AP/201116/0033,TAMIL NADU,CHENNAI,TWO WHEELER,TVS MOTORS,TVS Jupiter ZX,2019,41000,1,41000,21-09-2020,16-11-2020 00:00:00,16-11-2020,08:00:00,18-11-2020,17:20:00,SOLD OUT
1932,TNCHCHTW08672,TN19AW9050,AP/201116/0032,TAMIL NADU,CHENGALLPATTU,TWO WHEELER,YAMAHA,FASCINO,2019,41000,1,38000,30-09-2020,16-11-2020 00:00:00,16-11-2020,08:00:00,06-01-2021,17:10:00,POSTED FOR SALE
1933,TNCHCHTW08626,TN11AP1318,AP/201116/0031,TAMIL NADU,CHENNAI,TWO WHEELER,TVS MOTORS,NTORQ,2019,40000,2,40500,25-09-2020,16-11-2020 00:00:00,16-11-2020,08:00:00,06-01-2021,17:05:00,POSTED FOR SALE
1934,TNCHCHTW08438,TN02BR0952,AP/201116/0030,TAMIL NADU,CHENNAI,TWO WHEELER,TVS MOTORS,TVS NTORQ 125,2019,36000,1,36000,26-09-2020,16-11-2020 00:00:00,16-11-2020,08:00:00,26-12-2020,16:55:00,SOLD OUT
